Fri Apr 26 15:08:11 2019

<permalloy> : Rectangle : 0m, 0m, 0m; 320nm, 80nm, 20nm. Cells : 64, 16, 4. Cellsize : 5nm, 5nm, 5nm
<permalloy2> : Rectangle : 0m, 0m, 25nm; 320nm, 80nm, 35nm. Cells : 64, 16, 2. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : 0m, 0m, 0m; 320nm, 80nm, 35nm. Cells : 64, 16, 7. Cellsize : 5nm, 5nm, 5nm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<M> (A/m) <permalloy> (0m, 0m, 0m; 320nm, 80nm, 20nm)			<M> (A/m) <permalloy2> (0m, 0m, 0m; 320nm, 80nm, 10nm)			

1.23e-09	-737372	31439.6	-1292.87	-718365	-19125.3	-3814.29
1.24e-09	-738264	32323.4	-1149.86	-717895	-21033	-4028.15
1.25e-09	-738902	33153.1	-995.877	-717403	-23091.4	-4027.95
1.26e-09	-739217	33943	-788.363	-716883	-24979.8	-3786
1.27e-09	-739173	34761.5	-549.084	-716345	-26398.6	-3343.7
1.28e-09	-738771	35663.1	-357.603	-715817	-27148.4	-2796.54
1.29e-09	-738067	36631.8	-314.611	-715348	-27178.4	-2264.36
1.3e-09	-737154	37563.8	-492.728	-714995	-26592.9	-1858.5
1.31e-09	-736150	38296	-899.28	-714826	-25615.7	-1652
1.32e-09	-735159	38664.6	-1468.99	-714904	-24522.6	-1658.87
1.33e-09	-734260	38568.2	-2088.41	-715266	-23560.3	-1830.39
1.34e-09	-733499	38005.9	-2637.27	-715895	-22879.1	-2074.06
1.35e-09	-732905	37079.8	-3025.81	-716699	-22498.5	-2289.73
1.3605e-09	-732489	35904	-3218.69	-717566	-22311.4	-2408.12
1.3705e-09	-732327	34787.1	-3210.21	-718231	-22156.3	-2394.54
1.3805e-09	-732430	33825.9	-3065.54	-718602	-21850.3	-2283.83
1.3905e-09	-732816	33094.4	-2854.28	-718629	-21293.5	-2136.19
1.4005e-09	-733471	32582.5	-2641.51	-718354	-20499.3	-2026.81
1.4105e-09	-734333	32220.9	-2464.02	-717894	-19596.3	-2024.37
1.4205e-09	-735305	31927.3	-2316.53	-717394	-18790	-2168.33
1.4305e-09	-736277	31656.6	-2157.15	-716973	-18297.5	-2451.08
1.4405e-09	-737147	31431.8	-1931.17	-716696	-18278.2	-2815.3
1.4505e-09	-737844	31345.2	-1602.85	-716570	-18784.8	-3172.48
1.4605e-09	-738319	31526	-1179.57	-716561	-19752	-3436.45
1.4705e-09	-738546	32089.5	-716.663	-716623	-21025.3	-3555.01
1.4805e-09	-738505	33083.8	-302.954	-716714	-22413.7	-3524.13
1.4905e-09	-738184	34455.3	-35.8159	-716806	-23744.8	-3380.3
1.5005e-09	-737594	36044.1	5.3489	-716881	-24898.4	-3178.04
1.5105e-09	-736782	37612.4	-219.069	-716923	-25813.2	-2965.35
1.5205e-09	-735835	38898.7	-695.36	-716923	-26467.5	-2766.8
1.5305e-09	-734872	39679.6	-1354.07	-716887	-26848.4	-2579.75
1.5405e-09	-734022	39821.7	-2082.52	-716840	-26926	-2383.5
1.5505e-09	-733389	39309.7	-2752.8	-716812	-26648.2	-2157.36
1.5605e-09	-733032	38242.7	-3256.65	-716828	-25960	-1899.5
1.5705e-09	-732957	36805.5	-3533.03	-716888	-24839.7	-1637.81
1.5805e-09	-733125	35220.6	-3577.65	-716965	-23332.5	-1426.56
1.5905e-09	-733479	33698.2	-3432.14	-717015	-21568.5	-1329.05
1.6005e-09	-733961	32396.3	-3160.54	-717002	-19753.5	-1393.24
1.6105e-09	-734529	31404.1	-2824.5	-716921	-18136.3	-1631.61
1.6205e-09	-735150	30749.2	-2466.76	-716807	-16957.5	-2014.31
1.6305e-09	-735792	30422.1	-2106.46	-716717	-16396.5	-2477.83
1.6405e-09	-736410	30404.8	-1744.96	-716706	-16531.8	-2943.5
1.6505e-09	-736946	30691.1	-1378.33	-716801	-17327.9	-3337.55
1.6605e-09	-737342	31286.8	-1011.54	-716989	-18649.1	-3607.05
1.6705e-09	-737550	32191.9	-668.907	-717222	-20295.4	-3729.31
1.6805e-09	-737555	33373.8	-395.566	-717437	-22048.8	-3712.94
1.6905e-09	-737367	34747.3	-247.432	-717577	-23716.2	-3589.51
1.7005e-09	-737026	36171.5	-271.802	-717606	-25154.7	-3398.45
1.7105e-09	-736578	37469.7	-486.993	-717519	-26274.5	-3171.93
1.7205e-09	-736071	38465.4	-871.37	-717343	-27026.2	-2926.82
1.7305e-09	-735542	39023	-1367.31	-717120	-27383.5	-2666.25
1.7405e-09	-735024	39079.3	-1897.71	-716901	-27331	-2388.62
1.7505e-09	-734549	38655.1	-2386.9	-716723	-26863	-2098.32
1.7605e-09	-734154	37843.8	-2777.12	-716602	-25992	-1812.93
1.7705e-09	-733880	36782.5	-3036.2	-716532	-24762.1	-1564.06
1.7805e-09	-733763	35616.5	-3157.65	-716492	-23260.6	-1391.96
1.7905e-09	-733827	34468.6	-3155.61	-716462	-21622.2	-1335.67
1.8005e-09	-734067	33423.8	-3055.66	-716430	-20019.7	-1421.52
1.8105e-09	-734453	32530.9	-2883.35	-716402	-18642.4	-1653.08
1.8205e-09	-734933	31816.9	-2654.82	-716400	-17663.5	-2005.55
1.8305e-09	-735446	31305.8	-2374.85	-716457	-17204.4	-2427.55
1.8405e-09	-735937	31030.5	-2044.37	-716607	-17307.9	-2851.39
1.8505e-09	-736362	31031.6	-1673.17	-716863	-17929.7	-3209.82
1.8605e-09	-736691	31343.8	-1289.08	-717210	-18952	-3453.54
1.8705e-09	-736900	31975.6	-936.992	-717597	-20214.3	-3563
1.8805e-09	-736972	32892.6	-667.638	-717945	-21552.1	-3549.86
1.8905e-09	-736899	34011.8	-522.329	-718175	-22829.3	-3448.12
1.9005e-09	-736688	35211	-521.295	-718226	-23956.7	-3299.08
1.9105e-09	-736368	36349.2	-659.871	-718074	-24890.3	-3136.1
1.9205e-09	-735985	37293.2	-912.195	-717735	-25615	-2974.54
1.9305e-09	-735597	37942.5	-1239.43	-717267	-26121.5	-2810.19
1.9405e-09	-735255	38243.4	-1599.33	-716752	-26389.3	-2626.25
1.9505e-09	-734996	38191.3	-1954.59	-716279	-26382	-2406.53
1.9605e-09	-734827	37821.2	-2277.91	-715929	-26057.4	-2149.22
1.9705e-09	-734739	37191.9	-2552.27	-715755	-25388	-1875.33
1.9805e-09	-734709	36372.6	-2766.94	-715770	-24383.2	-1627.31
1.9905e-09	-734717	35434.3	-2911.86	-715947	-23104.3	-1457.59
2.0005e-09	-734753	34448.5	-2974.37	-716230	-21667.9	-1411.72
2.0105e-09	-734822	33488.2	-2940.99	-716550	-20232.7	-1512.89
2.0205e-09	-734935	32628.5	-2804.03	-716851	-18973.7	-1754.32
2.0305e-09	-735103	31942.6	-2568.82	-717097	-18051.1	-2101.2
2.04e-09	-735314	31510.8	-2273.64	-717273	-17592.3	-2480.2
