9.04977E-4	-24.49247	918.3536
0.00181	-50.23018	1835.7504
0.00271	-77.24597	2742.548
0.00362	-105.77584	3638.332
0.00452	-136.04712	4522.74
0.00543	-168.28072	5395.4528
0.00633	-202.69232	6256.2008
0.00724	-239.49248	7104.78
0.00814	-278.8864	7941.056
0.00905	-321.07256	8764.968
0.00995	-366.24088	9576.52
0.01086	-414.5724	10375.768
0.01176	-466.23896	11162.824
0.01267	-521.40528	11937.816
0.01357	-580.2284	12700.888
0.01448	-642.85816	13452.216
0.01538	-709.43608	14191.984
0.01629	-780.09552	14920.384
0.01719	-854.9624	15637.648
0.0181	-934.1544	16344.048
0.019	-1017.784	17039.864
0.01991	-1105.956	17725.44
0.02081	-1198.768	18401.136
0.02172	-1296.3128	19067.344
0.02262	-1398.676	19724.464
0.02353	-1505.94	20372.928
0.02443	-1618.1792	21013.16
0.02534	-1735.4624	21645.568
0.02624	-1857.8528	22270.616
0.02715	-1985.408	22888.752
0.02805	-2118.18	23500.456
0.02896	-2256.2144	24106.192
0.02986	-2399.552	24706.432
0.03077	-2548.224	25301.64
0.03167	-2702.2544	25892.264
0.03258	-2861.6624	26478.752
0.03348	-3026.456	27061.544
0.03439	-3196.6392	27641.08
0.03529	-3372.208	28217.792
0.0362	-3553.1544	28792.112
0.0371	-3739.4648	29364.464
0.03801	-3931.1224	29935.256
0.03891	-4128.1056	30504.88
0.03982	-4330.3904	31073.72
0.04072	-4537.948	31642.136
0.04163	-4750.7448	32210.448
0.04253	-4968.7432	32778.952
0.04344	-5191.9008	33347.936
0.04434	-5420.168	33917.624
0.04525	-5653.492	34488.224
0.04615	-5891.8128	35059.92
0.04706	-6135.0672	35632.856
0.04796	-6383.188	36207.16
0.04887	-6636.1048	36782.936
0.04977	-6893.744	37360.28
0.05068	-7156.0288	37939.256
0.05158	-7422.8816	38519.952
0.05249	-7694.22	39102.4
0.05339	-7969.9608	39686.664
0.0543	-8250.016	40272.768
0.0552	-8534.304	40860.744
0.05611	-8822.728	41450.608
0.05701	-9115.2	42042.376
0.05792	-9411.624	42636.04
