0.000000E+00	-4.291534E-11	3.606081E-11
1.412644E-14	-3.441380E-04	1.481865E+01
7.063219E-14	-3.066068E-03	7.409171E+01
2.966552E-13	-3.545133E-02	3.111552E+02
6.859238E-13	-1.715931E-01	7.192968E+02
9.028787E-13	-2.914042E-01	9.466719E+02
1.178102E-12	-4.884106E-01	1.234993E+03
1.343358E-12	-6.307957E-01	1.408040E+03
1.513408E-12	-7.961125E-01	1.586044E+03
1.686970E-12	-9.844483E-01	1.767655E+03
1.863789E-12	-1.196616E+00	1.952596E+03
2.043420E-12	-1.433069E+00	2.140393E+03
2.225418E-12	-1.694062E+00	2.330572E+03
2.409330E-12	-1.979637E+00	2.522650E+03
2.594766E-12	-2.289733E+00	2.716213E+03
2.781348E-12	-2.624132E+00	2.910858E+03
2.968778E-12	-2.982596E+00	3.106265E+03
3.156828E-12	-3.364894E+00	3.302192E+03
3.345295E-12	-3.770751E+00	3.498420E+03
3.534060E-12	-4.199985E+00	3.694816E+03
3.723017E-12	-4.652409E+00	3.891268E+03
3.912099E-12	-5.127881E+00	4.087697E+03
4.101272E-12	-5.626324E+00	4.284063E+03
4.290488E-12	-6.147620E+00	4.480311E+03
4.479745E-12	-6.691761E+00	4.676432E+03
4.669018E-12	-7.258681E+00	4.872396E+03
4.858303E-12	-7.848375E+00	5.068192E+03
5.047598E-12	-8.460849E+00	5.263813E+03
5.236888E-12	-9.096078E+00	5.459239E+03
5.426187E-12	-9.754133E+00	5.654479E+03
5.615478E-12	-1.043499E+01	5.849510E+03
5.804772E-12	-1.113873E+01	6.044338E+03
5.994064E-12	-1.186539E+01	6.238954E+03
6.183349E-12	-1.261501E+01	6.433348E+03
6.372639E-12	-1.338771E+01	6.627528E+03
6.561918E-12	-1.418351E+01	6.821472E+03
6.751202E-12	-1.500256E+01	7.015193E+03
6.940480E-12	-1.584491E+01	7.208675E+03
7.129755E-12	-1.671069E+01	7.401918E+03
7.319034E-12	-1.760004E+01	7.594923E+03
7.508302E-12	-1.851304E+01	7.787674E+03
7.697578E-12	-1.944989E+01	7.980182E+03
7.886845E-12	-2.041068E+01	8.172430E+03
8.090310E-12	-2.147047E+01	8.378815E+03
8.304349E-12	-2.261566E+01	8.595601E+03
8.523856E-12	-2.382269E+01	8.817574E+03
8.729073E-12	-2.498122E+01	9.024773E+03
8.922785E-12	-2.610172E+01	9.220064E+03
9.112830E-12	-2.722661E+01	9.411379E+03
9.302377E-12	-2.837405E+01	9.601915E+03
9.491800E-12	-2.954638E+01	9.792046E+03
9.681176E-12	-3.074430E+01	9.981846E+03
9.870490E-12	-3.196791E+01	1.017130E+04
1.005980E-11	-3.321782E+01	1.036046E+04
1.024908E-11	-3.449415E+01	1.054930E+04
1.043835E-11	-3.579730E+01	1.073783E+04
1.062762E-11	-3.712762E+01	1.092608E+04
1.081688E-11	-3.848527E+01	1.111401E+04
1.100615E-11	-3.987079E+01	1.130165E+04
1.120960E-11	-4.139142E+01	1.150300E+04
1.140982E-11	-4.292006E+01	1.170082E+04
1.160479E-11	-4.443953E+01	1.189311E+04
1.179686E-11	-4.596673E+01	1.208222E+04
1.198771E-11	-4.751442E+01	1.226982E+04
1.217793E-11	-4.908726E+01	1.245646E+04
1.236780E-11	-5.068789E+01	1.264245E+04
1.255745E-11	-5.231744E+01	1.282790E+04
1.274695E-11	-5.397704E+01	1.301288E+04
1.293637E-11	-5.566746E+01	1.319744E+04
1.312570E-11	-5.738916E+01	1.338159E+04
1.331501E-11	-5.914307E+01	1.356539E+04
1.350427E-11	-6.092939E+01	1.374881E+04
1.369353E-11	-6.274896E+01	1.393189E+04
1.388277E-11	-6.460207E+01	1.411462E+04
1.407200E-11	-6.648921E+01	1.429699E+04
1.426123E-11	-6.841095E+01	1.447902E+04
1.445043E-11	-7.036741E+01	1.466068E+04
1.463965E-11	-7.235955E+01	1.484201E+04
1.482886E-11	-7.438756E+01	1.502298E+04
1.501808E-11	-7.645211E+01	1.520360E+04
1.520729E-11	-7.855348E+01	1.538387E+04
1.539649E-11	-8.069207E+01	1.556377E+04
1.558570E-11	-8.286863E+01	1.574332E+04
1.577489E-11	-8.508335E+01	1.592250E+04
1.596411E-11	-8.733720E+01	1.610133E+04
1.615331E-11	-8.963025E+01	1.627979E+04
1.634252E-11	-9.196322E+01	1.645789E+04
1.653172E-11	-9.433655E+01	1.663563E+04
1.672091E-11	-9.675055E+01	1.681297E+04
1.691012E-11	-9.920634E+01	1.698997E+04
1.709931E-11	-1.017039E+02	1.716659E+04
1.728853E-11	-1.042444E+02	1.734285E+04
1.747773E-11	-1.068278E+02	1.751873E+04
1.766693E-11	-1.094548E+02	1.769423E+04
1.785613E-11	-1.121262E+02	1.786936E+04
1.804532E-11	-1.148423E+02	1.804409E+04
1.823455E-11	-1.176045E+02	1.821849E+04
1.842375E-11	-1.204125E+02	1.839248E+04
1.861297E-11	-1.232674E+02	1.856611E+04
1.880217E-11	-1.261696E+02	1.873935E+04
1.899137E-11	-1.291198E+02	1.891221E+04
1.918060E-11	-1.321191E+02	1.908470E+04
1.936979E-11	-1.351675E+02	1.925679E+04
1.955902E-11	-1.382665E+02	1.942853E+04
1.974823E-11	-1.414160E+02	1.959986E+04
1.993744E-11	-1.446172E+02	1.977082E+04
2.012666E-11	-1.478707E+02	1.994140E+04
2.031585E-11	-1.511769E+02	2.011157E+04
2.050509E-11	-1.545377E+02	2.028140E+04
2.069429E-11	-1.579525E+02	2.045082E+04
2.088352E-11	-1.614231E+02	2.061987E+04
