8.605e-10	0.590461	0.0717559	-0.0123934
8.705e-10	0.589399	0.071272	-0.00597476
8.805e-10	0.591455	0.0658769	-0.00134888
8.905e-10	0.595931	0.0577014	0.000405894
9.005e-10	0.601191	0.0497689	-0.00104561
9.105e-10	0.605865	0.0447813	-0.00547619
9.205e-10	0.609255	0.0446616	-0.0111863
9.305e-10	0.611569	0.0500091	-0.0155936
9.405e-10	0.613391	0.0584677	-0.0172415
9.505e-10	0.614394	0.0663944	-0.0165703
9.605e-10	0.61373	0.0714378	-0.0146436
9.705e-10	0.611269	0.0737373	-0.0126691
9.805e-10	0.607444	0.0758918	-0.0115966
9.905e-10	0.603211	0.080409	-0.0114815
1.0005e-09	0.599346	0.0870379	-0.0115454
1.0105e-09	0.596951	0.0939276	-0.0110299
1.0205e-09	0.59723	0.098938	-0.00956988
1.0305e-09	0.60045	0.0999567	-0.00755553
1.0405e-09	0.606145	0.0969124	-0.00570746
1.0505e-09	0.612909	0.0923319	-0.00465345
1.0605e-09	0.61855	0.0889805	-0.005123
1.0705e-09	0.620794	0.088749	-0.0068584
1.0805e-09	0.618841	0.091794	-0.00832518
1.0905e-09	0.613801	0.095795	-0.00814824
1.1005e-09	0.606859	0.0976413	-0.00577398
1.1105e-09	0.599106	0.0950169	-0.00201558
1.1205e-09	0.592033	0.0872258	0.00135004
1.1305e-09	0.587359	0.075479	0.00280804
1.1405e-09	0.586329	0.0628794	0.0017551
1.1505e-09	0.588783	0.0532089	-0.00162448
1.1605e-09	0.593566	0.048993	-0.00614265
1.1705e-09	0.599244	0.050807	-0.0101671
1.1805e-09	0.605028	0.0573091	-0.0123237
1.1905e-09	0.61143	0.0658119	-0.0115073
1.2005e-09	0.617981	0.072882	-0.00774981
1.2105e-09	0.622694	0.0753156	-0.0031772
1.2205e-09	0.62453	0.0719557	-0.000314255
1.2305e-09	0.623511	0.0645029	-0.000576648
1.2405e-09	0.620278	0.0574584	-0.00339394
1.2505e-09	0.616059	0.0552064	-0.00689843
1.2605e-09	0.612357	0.0597603	-0.00973701
1.2705e-09	0.610137	0.0704513	-0.0111006
1.2805e-09	0.608671	0.0837936	-0.0109666
1.2905e-09	0.606804	0.0956034	-0.00979459
1.3005e-09	0.604271	0.103204	-0.00805329
1.3105e-09	0.601279	0.106035	-0.00620635
1.3205e-09	0.598726	0.1058	-0.00445249
1.3305e-09	0.59722	0.105021	-0.00263699
1.3405e-09	0.596241	0.104989	-0.000749775
1.3505e-09	0.5953	0.104939	0.000975373
1.3605e-09	0.595096	0.103539	0.00226678
1.3705e-09	0.596341	0.100869	0.00306879
1.3805e-09	0.599325	0.097872	0.00396713
1.3905e-09	0.60359	0.0942977	0.00530635
1.4005e-09	0.607599	0.0889424	0.00664858
1.4105e-09	0.609699	0.0814645	0.00737351
1.4205e-09	0.609503	0.0725173	0.00734674
1.4305e-09	0.607784	0.0635295	0.00642561
1.4405e-09	0.605589	0.0567898	0.00423431
1.4505e-09	0.604065	0.0540718	0.000898789
1.4605e-09	0.604143	0.0553939	-0.00270224
1.4705e-09	0.606224	0.0593509	-0.00555464
1.4805e-09	0.609881	0.0645874	-0.00668761
1.4905e-09	0.61427	0.0695985	-0.00581811
1.5005e-09	0.618566	0.0726613	-0.00413376
1.5105e-09	0.62189	0.073137	-0.0030434
1.5205e-09	0.623424	0.0716915	-0.00288133
1.5305e-09	0.623131	0.0698175	-0.00329087
1.5405e-09	0.621559	0.0686859	-0.00382105
1.5505e-09	0.61936	0.0682138	-0.00445668
1.5605e-09	0.617218	0.0676971	-0.00500261
1.5705e-09	0.616036	0.0668321	-0.00489911
1.5805e-09	0.616396	0.065866	-0.00403739
1.5905e-09	0.618213	0.0649885	-0.00259686
1.6005e-09	0.620938	0.0638254	-0.000943063
1.6105e-09	0.623829	0.0620774	6.37711e-05
1.6205e-09	0.626445	0.0603369	-0.000239379
1.6305e-09	0.628849	0.0600529	-0.00160321
1.6405e-09	0.631298	0.062526	-0.00338085
1.6505e-09	0.633878	0.06781	-0.00510531
1.6605e-09	0.636554	0.0746049	-0.0064857
1.6705e-09	0.639418	0.0813835	-0.00739406
1.6805e-09	0.642619	0.0870344	-0.00780176
1.6905e-09	0.645941	0.0908743	-0.00770303
1.7005e-09	0.648895	0.0927635	-0.00718924
1.7105e-09	0.651121	0.0934269	-0.00653741
1.7205e-09	0.652421	0.0943684	-0.00616318
1.7305e-09	0.6528	0.096995	-0.00617381
1.7405e-09	0.652795	0.101871	-0.00605511
1.7505e-09	0.65329	0.108636	-0.00526044
1.7605e-09	0.65486	0.116015	-0.0036
1.7705e-09	0.6577	0.122234	-0.00137569
1.7805e-09	0.661855	0.126118	0.000728607
1.7905e-09	0.66726	0.127659	0.00209679
1.8005e-09	0.673848	0.127543	0.00259563
1.8105e-09	0.681911	0.126473	0.00255485
1.8205e-09	0.692076	0.125035	0.00247817
1.8305e-09	0.70452	0.123556	0.00270559
1.8405e-09	0.718489	0.122028	0.0029857
1.8505e-09	0.732198	0.120473	0.00273744
1.8605e-09	0.743753	0.119316	0.0022508
1.8705e-09	0.752651	0.117892	0.00229044
1.8805e-09	0.759174	0.115209	0.003152
1.8905e-09	0.764249	0.110998	0.00486454
1.9005e-09	0.768741	0.105424	0.0069014
1.9105e-09	0.772729	0.0989825	0.00838166
1.9205e-09	0.77573	0.092411	0.0084615
1.9305e-09	0.778148	0.0862331	0.00752461
1.9405e-09	0.78082	0.0804558	0.00570013
1.9505e-09	0.784358	0.0756546	0.00294039
1.9605e-09	0.78904	0.0728328	-2.65788e-05
1.9705e-09	0.794333	0.0722436	-0.0021899
1.9805e-09	0.799484	0.0731923	-0.00339825
1.9905e-09	0.80407	0.074933	-0.0040571
2.0005e-09	0.807758	0.0772985	-0.00452015
2.0105e-09	0.810854	0.0802698	-0.00462325
2.0205e-09	0.814245	0.083371	-0.00373103
2.0305e-09	0.81887	0.0853699	-0.00183396
2.0405e-09	0.824986	0.0853633	0.000547883
2.0505e-09	0.832326	0.0828029	0.00290079
2.0605e-09	0.840543	0.0777011	0.00466375
2.0705e-09	0.849011	0.071158	0.00530593
2.0805e-09	0.856893	0.0646384	0.00495626
2.0905e-09	0.863635	0.0591713	0.00449033
2.1005e-09	0.869639	0.0547448	0.00465902
2.1105e-09	0.875813	0.0506221	0.00548251
2.1205e-09	0.882379	0.0459759	0.00650871
2.1305e-09	0.88893	0.0403246	0.00726538
2.1405e-09	0.894891	0.0340731	0.00732794
2.1505e-09	0.900133	0.0283064	0.00662663
2.1605e-09	0.904759	0.0238203	0.00561484
2.1705e-09	0.908531	0.0204233	0.00460991
2.1805e-09	0.911205	0.0174503	0.00378994
2.1905e-09	0.91276	0.0142641	0.00340464
2.2005e-09	0.913038	0.0105404	0.00324659
2.2105e-09	0.912034	0.00625115	0.00287758
2.2205e-09	0.91055	0.00145281	0.00215415
2.2305e-09	0.910024	-0.00394314	0.00135327
2.2405e-09	0.911186	-0.0095059	0.000403079
2.2505e-09	0.913419	-0.0133639	-0.00157346
2.2605e-09	0.915626	-0.0130472	-0.00457683
2.2705e-09	0.916435	-0.00831673	-0.00687938
2.2805e-09	0.914681	-0.00168028	-0.00720108
2.2905e-09	0.910508	0.00369324	-0.0056914
2.3005e-09	0.90511	0.006175	-0.00357375
2.3105e-09	0.899323	0.00628499	-0.00232478
2.3205e-09	0.89351	0.00567861	-0.00250758
2.3305e-09	0.888594	0.00630124	-0.00373576
2.3405e-09	0.884943	0.00983374	-0.00544851
2.3505e-09	0.880741	0.016407	-0.00589311
2.3605e-09	0.876689	0.0230625	-0.00395241
2.3705e-09	0.874715	0.0281116	-0.0017155
2.3805e-09	0.873503	0.031174	-0.000963889
2.3905e-09	0.871281	0.0329446	-0.00161806
2.4005e-09	0.868191	0.0339829	-0.00231945
2.4105e-09	0.86509	0.0341035	-0.00224206
2.4205e-09	0.863071	0.0334303	-0.00137139
2.4305e-09	0.863474	0.0322018	2.87266e-05
2.4405e-09	0.866569	0.0298666	0.0018427
2.4505e-09	0.87051	0.0260153	0.0034527
2.4605e-09	0.873221	0.0212949	0.00344038
2.4705e-09	0.874771	0.0182508	0.000975965
2.4805e-09	0.876944	0.019167	-0.00294139
2.4905e-09	0.88008	0.02411	-0.00630654
2.5005e-09	0.883076	0.0311931	-0.00798293
2.5105e-09	0.884446	0.0381499	-0.00810495
2.5205e-09	0.883773	0.043692	-0.00732756
2.5305e-09	0.88179	0.0473261	-0.00604378
2.5405e-09	0.879759	0.0490313	-0.004156
2.5505e-09	0.878721	0.0489435	-0.00182099
2.5605e-09	0.879123	0.0473454	2.63778e-05
2.5705e-09	0.880813	0.04525	0.000389515
2.5805e-09	0.883489	0.0444834	-0.000797924
2.5905e-09	0.886875	0.0462678	-0.00238451
2.6005e-09	0.89044	0.0500499	-0.00294895
2.6105e-09	0.893701	0.0538289	-0.0019111
2.6205e-09	0.896194	0.0555523	0.000261526
2.6305e-09	0.897798	0.0543358	0.00247354
2.6405e-09	0.898703	0.0509013	0.0038828
2.6505e-09	0.899089	0.0467494	0.00425233
2.6605e-09	0.898954	0.0433611	0.00367824
2.6705e-09	0.898401	0.0417759	0.0027311
2.6805e-09	0.897588	0.0418269	0.0020401
2.6905e-09	0.896595	0.0428139	0.00183324
2.7005e-09	0.895218	0.0439324	0.00232841
2.7105e-09	0.893164	0.0440729	0.003537
2.7205e-09	0.890523	0.0421831	0.00511924
2.7305e-09	0.887709	0.0379006	0.00641538
2.7405e-09	0.885063	0.0318285	0.00673726
2.7505e-09	0.88293	0.0253775	0.0058405
2.7605e-09	0.881821	0.0199461	0.00403386
2.7705e-09	0.881978	0.0164639	0.00189931
2.7805e-09	0.882988	0.0150866	0.000213932
2.7905e-09	0.883996	0.0150681	-0.000572464
2.8005e-09	0.884259	0.0153905	-0.00065407
2.8105e-09	0.88359	0.0151759	-0.000446458
2.8205e-09	0.882415	0.0142515	-0.000270415
2.8305e-09	0.881265	0.0130171	-0.000149926
2.8405e-09	0.880431	0.0117759	-5.051e-05
2.8505e-09	0.88001	0.0107634	-0.00019775
2.8605e-09	0.880021	0.0104243	-0.000788769
2.8705e-09	0.880534	0.0110809	-0.00151318
2.8805e-09	0.881469	0.0125839	-0.00181138
2.8905e-09	0.882385	0.0144493	-0.00144276
2.9005e-09	0.882878	0.0161079	-0.0006623
2.9105e-09	0.883008	0.0172014	0.0001379
2.9205e-09	0.883219	0.017627	0.00079078
2.9305e-09	0.883889	0.0173904	0.00119705
2.9405e-09	0.884833	0.0167899	0.00116361
2.9505e-09	0.88554	0.0164601	0.000692133
2.9605e-09	0.885855	0.0168968	9.7007e-05
2.9705e-09	0.886131	0.0181111	-0.000290366
2.9805e-09	0.886631	0.0197823	-0.000372896
2.9905e-09	0.887048	0.0215834	-0.000277931
